grid_id,date,no2_level
"7733,2863",2023-04-05,1.2743531555617693E-4
"7693,2868",2023-04-05,3.344758055600577E-5
"7698,2868",2023-04-05,4.515240828763879E-5
"7703,2868",2023-04-05,5.748571223829321E-5
"7708,2868",2023-04-05,6.9662403225202E-5
"7713,2868",2023-04-05,8.338978026886177E-5
"7718,2868",2023-04-05,8.361770354692597E-5
"7723,2868",2023-04-05,9.378451258841668E-5
"7728,2868",2023-04-05,1.0228276663043975E-4
"7733,2868",2023-04-05,9.726364692589128E-5
"7693,2873",2023-04-05,4.02251325087538E-5
"7698,2873",2023-04-05,4.8560510817386724E-5
"7703,2873",2023-04-05,5.0965267693772006E-5
"7708,2873",2023-04-05,5.6942467691750885E-5
"7713,2873",2023-04-05,6.368199323224775E-5
"7718,2873",2023-04-05,7.492966842454728E-5
"7723,2873",2023-04-05,7.294431581166698E-5
"7728,2873",2023-04-05,6.860317883472232E-5
"7733,2873",2023-04-05,5.9739221472908276E-5
"7693,2878",2023-04-05,3.4206648557891674E-5
"7698,2878",2023-04-05,3.3980769033507987E-5
"7703,2878",2023-04-05,3.6643144850801954E-5
"7708,2878",2023-04-05,4.346656388372505E-5
"7713,2878",2023-04-05,5.073982366616621E-5
"7718,2878",2023-04-05,6.0536748919117745E-5
"7723,2878",2023-04-05,5.052106109483711E-5
"7728,2878",2023-04-05,4.647533454231414E-5
"7693,2883",2023-04-05,3.60626580394051E-5
"7698,2883",2023-04-05,3.721461542119985E-5
"7703,2883",2023-04-05,4.091961183870542E-5
"7708,2883",2023-04-05,4.452346731634597E-5
"7713,2883",2023-04-05,4.380894796711687E-5
"7718,2883",2023-04-05,4.212825059831169E-5
"7723,2883",2023-04-05,3.6879475603308015E-5
"7703,2888",2023-04-05,3.889213504048048E-5
"7708,2888",2023-04-05,4.2942590996359635E-5
"7713,2888",2023-04-05,4.322976091856355E-5
"7718,2888",2023-04-05,4.5108337038935236E-5
"7723,2888",2023-04-05,4.927771729685281E-5
"7713,2843",2023-04-06,8.647899777143341E-5
"7718,2843",2023-04-06,7.993752478482832E-5
"7723,2843",2023-04-06,7.579476653994301E-5
"7708,2848",2023-04-06,7.192880334132706E-5
"7713,2848",2023-04-06,8.252124032272848E-5
"7718,2848",2023-04-06,8.465603635758656E-5
"7723,2848",2023-04-06,9.379567857057014E-5
"7728,2848",2023-04-06,1.1223406948137772E-4
"7733,2848",2023-04-06,1.5108912829734148E-4
"7688,2853",2023-04-06,3.5162528266453794E-5
"7693,2853",2023-04-06,3.0216735838428648E-5
"7698,2853",2023-04-06,4.0016949283022744E-5
"7703,2853",2023-04-06,5.352326769138117E-5
"7708,2853",2023-04-06,7.481633628148257E-5
"7713,2853",2023-04-06,9.276529724754918E-5
"7718,2853",2023-04-06,1.0506661737231388E-4
"7723,2853",2023-04-06,1.1920316812728285E-4
"7728,2853",2023-04-06,1.4493558734671392E-4
"7733,2853",2023-04-06,1.6056794536529939E-4
"7683,2858",2023-04-06,4.363513666239041E-5
"7688,2858",2023-04-06,3.339845174534765E-5
"7693,2858",2023-04-06,3.284529182941737E-5
"7698,2858",2023-04-06,4.350522082666813E-5
"7703,2858",2023-04-06,5.90191326999074E-5
"7708,2858",2023-04-06,7.824631532599514E-5
"7713,2858",2023-04-06,9.169954896922318E-5
"7718,2858",2023-04-06,1.0008832861107892E-4
"7723,2858",2023-04-06,1.1338831799414806E-4
"7728,2858",2023-04-06,1.4060947148052672E-4
"7733,2858",2023-04-06,1.5630768412994573E-4
"7688,2863",2023-04-06,3.6755256936472935E-5
"7693,2863",2023-04-06,4.1838211847142315E-5
"7698,2863",2023-04-06,5.025309954376001E-5
"7703,2863",2023-04-06,5.98677347416326E-5
"7708,2863",2023-04-06,7.07294167657476E-5
"7713,2863",2023-04-06,8.028500208960713E-5
"7718,2863",2023-04-06,8.985306342173062E-5
"7723,2863",2023-04-06,1.0872968103168861E-4
"7728,2863",2023-04-06,1.353493754330251E-4
"7733,2863",2023-04-06,1.421048627064998E-4
"7693,2868",2023-04-06,5.101122189773673E-5
"7698,2868",2023-04-06,5.10133278880072E-5
"7703,2868",2023-04-06,5.808508900587894E-5
"7708,2868",2023-04-06,6.405350791831444E-5
"7713,2868",2023-04-06,8.577683755135165E-5
"7718,2868",2023-04-06,9.455522268542078E-5
"7723,2868",2023-04-06,9.94604423102871E-5
"7728,2868",2023-04-06,1.0585926044562758E-4
"7733,2868",2023-04-06,1.1061500403862211E-4
"7693,2873",2023-04-06,4.541242931396245E-5
"7698,2873",2023-04-06,4.274222351182552E-5
"7703,2873",2023-04-06,4.908508035788988E-5
"7708,2873",2023-04-06,5.361684671520193E-5
"7713,2873",2023-04-06,6.809543596094291E-5
"7718,2873",2023-04-06,7.434079853262052E-5
"7723,2873",2023-04-06,7.70677131525184E-5
"7728,2873",2023-04-06,8.462800573964599E-5
"7733,2873",2023-04-06,8.03065483491696E-5
"7693,2878",2023-04-06,3.6931759752322404E-5
"7698,2878",2023-04-06,4.3124244816560635E-5
"7703,2878",2023-04-06,4.583693016204678E-5
"7708,2878",2023-04-06,4.44183901426054E-5
"7713,2878",2023-04-06,5.501659084682618E-5
"7718,2878",2023-04-06,5.898236818613592E-5
"7723,2878",2023-04-06,6.128236727816128E-5
"7728,2878",2023-04-06,7.386971541117253E-5
"7693,2883",2023-04-06,3.783519652942053E-5
"7698,2883",2023-04-06,4.573105995052065E-5
"7703,2883",2023-04-06,4.783014852930608E-5
"7708,2883",2023-04-06,4.529608592583361E-5
"7713,2883",2023-04-06,4.7898889909004005E-5
"7718,2883",2023-04-06,6.268213454811937E-5
"7723,2883",2023-04-06,5.357631668745052E-5
"7703,2888",2023-04-06,4.848288493940499E-5
"7708,2888",2023-04-06,4.582853654276323E-5
"7713,2888",2023-04-06,5.589656947723152E-5
"7718,2888",2023-04-06,4.766443624598608E-5
"7723,2888",2023-04-06,4.5492603844812346E-5
"7713,2843",2023-04-07,8.204926510537526E-5
"7718,2843",2023-04-07,7.622548551750277E-5
"7723,2843",2023-04-07,8.588249930957306E-5
"7708,2848",2023-04-07,6.952009623351523E-5
"7713,2848",2023-04-07,8.341796519021385E-5
"7718,2848",2023-04-07,8.839761072215251E-5
"7723,2848",2023-04-07,1.0224172381864753E-4
"7728,2848",2023-04-07,1.2234777806486622E-4
"7733,2848",2023-04-07,1.3488792606816365E-4
"7688,2853",2023-04-07,5.041852488510624E-5
"7693,2853",2023-04-07,5.450707819910634E-5
"7698,2853",2023-04-07,5.338603430765149E-5
"7703,2853",2023-04-07,5.3232406269226466E-5
"7708,2853",2023-04-07,6.805502152486442E-5
"7713,2853",2023-04-07,9.12971065343535E-5
"7718,2853",2023-04-07,1.1226335047707676E-4
"7723,2853",2023-04-07,1.135030447241102E-4
"7728,2853",2023-04-07,1.4739784570481156E-4
"7733,2853",2023-04-07,1.5200495724863807E-4
"7683,2858",2023-04-07,4.8196677638452225E-5
"7688,2858",2023-04-07,4.789383034081236E-5
"7693,2858",2023-04-07,4.844099997292131E-5
"7698,2858",2023-04-07,5.260756596115803E-5
"7703,2858",2023-04-07,5.84082708515531E-5
"7708,2858",2023-04-07,7.645407626073346E-5
"7713,2858",2023-04-07,9.299104933996354E-5
"7718,2858",2023-04-07,1.1567041256441802E-4
"7723,2858",2023-04-07,1.0731174460395884E-4
"7728,2858",2023-04-07,1.3540992520472557E-4
"7733,2858",2023-04-07,1.4811960274279073E-4
"7688,2863",2023-04-07,5.116033057494889E-5
"7693,2863",2023-04-07,5.473520431666272E-5
"7698,2863",2023-04-07,5.405718696657303E-5
"7703,2863",2023-04-07,6.141364349303326E-5
"7708,2863",2023-04-07,7.596307953805308E-5
"7713,2863",2023-04-07,8.383120352416924E-5
"7718,2863",2023-04-07,1.0563384079632748E-4
"7723,2863",2023-04-07,1.1206820240243236E-4
"7728,2863",2023-04-07,1.1263109364768271E-4
"7733,2863",2023-04-07,1.2519442864350656E-4
"7693,2868",2023-04-07,5.8457047741321855E-5
"7698,2868",2023-04-07,6.117727581083812E-5
"7703,2868",2023-04-07,5.296591235131536E-5
"7708,2868",2023-04-07,6.075796848641361E-5
"7713,2868",2023-04-07,8.232798222544596E-5
"7718,2868",2023-04-07,9.477190126838676E-5
"7723,2868",2023-04-07,1.0455752789462256E-4
"7728,2868",2023-04-07,9.381863705048242E-5
"7733,2868",2023-04-07,1.0002717009932927E-4
"7693,2873",2023-04-07,5.1156474961660316E-5
"7698,2873",2023-04-07,4.7867797113365075E-5
"7703,2873",2023-04-07,5.449118023504405E-5
"7708,2873",2023-04-07,5.326467353282454E-5
"7713,2873",2023-04-07,6.907800271608919E-5
"7718,2873",2023-04-07,7.297770338823332E-5
"7723,2873",2023-04-07,7.861560508762846E-5
"7728,2873",2023-04-07,6.874876525370491E-5
"7733,2873",2023-04-07,5.3760829252446353E-5
"7693,2878",2023-04-07,4.8099610233373925E-5
"7698,2878",2023-04-07,5.531004648838904E-5
"7703,2878",2023-04-07,5.861720246209464E-5
"7708,2878",2023-04-07,5.891456170944449E-5
"7713,2878",2023-04-07,7.203529037116929E-5
"7718,2878",2023-04-07,5.8747649813700826E-5
"7723,2878",2023-04-07,6.0066338102456524E-5
"7728,2878",2023-04-07,6.771811243880399E-5
"7693,2883",2023-04-07,4.6768181795945204E-5
"7698,2883",2023-04-07,4.0982418374579096E-5
"7703,2883",2023-04-07,5.4531003807085266E-5
"7708,2883",2023-04-07,4.7565251242212164E-5
"7713,2883",2023-04-07,5.88192545907518E-5
"7718,2883",2023-04-07,6.186398519036784E-5
"7723,2883",2023-04-07,6.0855377017222976E-5
"7703,2888",2023-04-07,5.144759541845247E-5
"7708,2888",2023-04-07,5.2351821459505745E-5
"7713,2888",2023-04-07,5.9358172076216865E-5
"7718,2888",2023-04-07,5.9457096602589226E-5
"7723,2888",2023-04-07,6.0005782082891286E-5
"7713,2843",2023-04-08,9.020754803804853E-5
"7718,2843",2023-04-08,8.659295873002662E-5
"7723,2843",2023-04-08,9.056919648040552E-5
"7708,2848",2023-04-08,1.0148567447293243E-4
"7713,2848",2023-04-08,1.085537242936594E-4
"7718,2848",2023-04-08,1.1936130982408975E-4
"7723,2848",2023-04-08,1.293643165279942E-4
"7728,2848",2023-04-08,1.6010523420186378E-4
"7733,2848",2023-04-08,1.6131611566256617E-4
"7688,2853",2023-04-08,5.2739223254614595E-5
"7693,2853",2023-04-08,5.507513025331636E-5
"7698,2853",2023-04-08,5.9474436049056536E-5
"7703,2853",2023-04-08,7.907873559013141E-5
"7708,2853",2023-04-08,9.692231209541671E-5
"7713,2853",2023-04-08,1.1721946505250111E-4
"7718,2853",2023-04-08,1.5946278889379114E-4
"7723,2853",2023-04-08,1.7436928234938097E-4
"7728,2853",2023-04-08,1.8655564020220064E-4
"7733,2853",2023-04-08,1.9663912478246154E-4
"7683,2858",2023-04-08,4.3274066668016484E-5
"7688,2858",2023-04-08,4.548237395109408E-5
"7693,2858",2023-04-08,5.4927284398314636E-5
"7698,2858",2023-04-08,6.246660052075501E-5
"7703,2858",2023-04-08,7.994350647120828E-5
"7708,2858",2023-04-08,1.0068023196747036E-4
"7713,2858",2023-04-08,1.1680807769377865E-4
"7718,2858",2023-04-08,1.3282869394666956E-4
"7723,2858",2023-04-08,1.789534562304335E-4
"7728,2858",2023-04-08,1.9639116074527047E-4
"7733,2858",2023-04-08,2.033951268975943E-4
"7688,2863",2023-04-08,4.5712289938986874E-5
"7693,2863",2023-04-08,5.9217552096166506E-5
"7698,2863",2023-04-08,6.499230938888218E-5
"7703,2863",2023-04-08,7.321129151252969E-5
"7708,2863",2023-04-08,9.884081868967982E-5
"7713,2863",2023-04-08,1.1706743009799229E-4
"7718,2863",2023-04-08,1.336837045618803E-4
"7723,2863",2023-04-08,1.737854795967315E-4
"7728,2863",2023-04-08,1.9320258698350505E-4
"7733,2863",2023-04-08,1.977216555628572E-4
"7693,2868",2023-04-08,5.913117845925963E-5
"7698,2868",2023-04-08,6.29326387069528E-5
"7703,2868",2023-04-08,7.462760648349193E-5
"7708,2868",2023-04-08,8.984834138232395E-5
"7713,2868",2023-04-08,1.1742973664988805E-4
"7718,2868",2023-04-08,1.289015812417511E-4
"7723,2868",2023-04-08,1.4550505967814948E-4
"7728,2868",2023-04-08,1.497791514795221E-4
"7733,2868",2023-04-08,1.4256203907681808E-4
"7693,2873",2023-04-08,5.4881239050965755E-5
"7698,2873",2023-04-08,5.0023938369461356E-5
"7703,2873",2023-04-08,5.3186155699804356E-5
"7708,2873",2023-04-08,7.446180531651413E-5
"7713,2873",2023-04-08,1.0579365319292575E-4
"7718,2873",2023-04-08,9.93854792239834E-5
"7723,2873",2023-04-08,1.0054943243425082E-4
"7728,2873",2023-04-08,9.185795191625955E-5
"7733,2873",2023-04-08,8.007583560508252E-5
"7693,2878",2023-04-08,5.3066308253649104E-5
"7698,2878",2023-04-08,5.290132509780276E-5
"7703,2878",2023-04-08,5.4956448845472766E-5
"7708,2878",2023-04-08,6.140396949600613E-5
"7713,2878",2023-04-08,7.439445237301404E-5
"7718,2878",2023-04-08,6.715946299688756E-5
"7723,2878",2023-04-08,6.781785067697423E-5
"7728,2878",2023-04-08,6.20491599520789E-5
"7693,2883",2023-04-08,5.41122926895299E-5
"7698,2883",2023-04-08,4.902074924108367E-5
"7703,2883",2023-04-08,4.4795017696188624E-5
"7708,2883",2023-04-08,5.1264403650604426E-5
"7713,2883",2023-04-08,6.206076058754181E-5
"7718,2883",2023-04-08,6.558621893090312E-5
"7723,2883",2023-04-08,5.779377347235801E-5
"7703,2888",2023-04-08,4.528507655015831E-5
"7708,2888",2023-04-08,5.212500069015335E-5
"7713,2888",2023-04-08,6.773356792808342E-5
"7718,2888",2023-04-08,6.158278034199291E-5
"7723,2888",2023-04-08,4.425426353330876E-5
"7713,2843",2023-04-09,9.249246671788265E-5
"7718,2843",2023-04-09,1.054318758237646E-4
"7723,2843",2023-04-09,1.0462153098932337E-4
"7708,2848",2023-04-09,9.980148927785891E-5
"7713,2848",2023-04-09,1.0943845917127661E-4
"7718,2848",2023-04-09,1.281561508517453E-4
"7723,2848",2023-04-09,1.2024937406833349E-4
"7728,2848",2023-04-09,1.5729638504871686E-4
"7733,2848",2023-04-09,2.1114711190468367E-4
"7688,2853",2023-04-09,6.352107120430733E-5
"7693,2853",2023-04-09,6.621861488553863E-5
"7698,2853",2023-04-09,8.359337009143246E-5
"7703,2853",2023-04-09,9.864947145638733E-5
"7708,2853",2023-04-09,1.00188374691173E-4
"7713,2853",2023-04-09,1.245175262197127E-4
"7718,2853",2023-04-09,1.4347281125884134E-4
"7723,2853",2023-04-09,1.3777790265309084E-4
"7728,2853",2023-04-09,2.0196050032821194E-4
"7733,2853",2023-04-09,2.185708758448854E-4
"7683,2858",2023-04-09,6.50537399700804E-5
"7688,2858",2023-04-09,6.134537292183819E-5
"7693,2858",2023-04-09,6.171072058469035E-5
"7698,2858",2023-04-09,8.799516909062574E-5
"7703,2858",2023-04-09,9.057750776375258E-5
"7708,2858",2023-04-09,9.514118296145518E-5
"7713,2858",2023-04-09,1.154845311784149E-4
"7718,2858",2023-04-09,1.2267645051081762E-4
"7723,2858",2023-04-09,1.4419886585993763E-4
"7728,2858",2023-04-09,1.9448099910717923E-4
"7733,2858",2023-04-09,2.0459669904171335E-4
"7688,2863",2023-04-09,6.53720456891936E-5
"7693,2863",2023-04-09,7.151366033803645E-5
"7698,2863",2023-04-09,8.550453278523561E-5
"7703,2863",2023-04-09,8.866616043914219E-5
"7708,2863",2023-04-09,9.833463706827831E-5
"7713,2863",2023-04-09,1.0502807086735205E-4
"7718,2863",2023-04-09,1.0755807131148492E-4
"7723,2863",2023-04-09,1.3297431568650223E-4
"7728,2863",2023-04-09,1.5655282951682907E-4
"7733,2863",2023-04-09,1.7343059931606493E-4
"7693,2868",2023-04-09,7.499064464318731E-5
"7698,2868",2023-04-09,7.927898079607113E-5
"7703,2868",2023-04-09,8.122596898019402E-5
"7708,2868",2023-04-09,1.0382806604101701E-4
"7713,2868",2023-04-09,1.0997105298429662E-4
"7718,2868",2023-04-09,1.0802641809998691E-4
"7723,2868",2023-04-09,1.1619015642019588E-4
"7728,2868",2023-04-09,1.2551318992318962E-4
"7733,2868",2023-04-09,1.3092170299917712E-4
"7693,2873",2023-04-09,7.166293886719356E-5
"7698,2873",2023-04-09,7.62325324062444E-5
"7703,2873",2023-04-09,8.236932134250214E-5
"7708,2873",2023-04-09,9.837573273893938E-5
"7713,2873",2023-04-09,1.0259569371239967E-4
"7718,2873",2023-04-09,1.0114227495327232E-4
"7723,2873",2023-04-09,1.0038175835050219E-4
"7728,2873",2023-04-09,1.0658028531885455E-4
"7733,2873",2023-04-09,9.225042799011934E-5
"7693,2878",2023-04-09,6.276478480365602E-5
"7698,2878",2023-04-09,6.700671722137536E-5
"7703,2878",2023-04-09,8.194001044917608E-5
"7708,2878",2023-04-09,8.953118209420412E-5
"7713,2878",2023-04-09,9.213437610646705E-5
"7718,2878",2023-04-09,8.4472398405371E-5
"7723,2878",2023-04-09,8.797649920999523E-5
"7728,2878",2023-04-09,9.21778655178846E-5
"7693,2883",2023-04-09,5.693423612394808E-5
"7698,2883",2023-04-09,5.953132726821774E-5
"7703,2883",2023-04-09,7.822941820320801E-5
"7708,2883",2023-04-09,8.409162477586217E-5
"7713,2883",2023-04-09,8.498430237076055E-5
"7718,2883",2023-04-09,7.52098320784113E-5
"7723,2883",2023-04-09,7.397767411966264E-5
"7703,2888",2023-04-09,6.759633860784343E-5
"7708,2888",2023-04-09,7.272008115173721E-5
"7713,2888",2023-04-09,7.282522953914691E-5
"7718,2888",2023-04-09,7.787928374444092E-5
"7723,2888",2023-04-09,7.953721253064016E-5
"7713,2843",2023-04-09,7.086201164818506E-5
"7718,2843",2023-04-09,7.197908552730019E-5
"7723,2843",2023-04-09,8.430837250044197E-5
"7708,2848",2023-04-09,6.327797615662288E-5
"7713,2848",2023-04-09,7.525292559202039E-5
"7718,2848",2023-04-09,8.019685863886509E-5
"7723,2848",2023-04-09,8.99918515831243E-5
"7728,2848",2023-04-09,1.0308725058093343E-4
"7733,2848",2023-04-09,1.1414370206489718E-4
"7688,2853",2023-04-09,4.6972120634408316E-5
"7693,2853",2023-04-09,5.2962857233592764E-5
"7698,2853",2023-04-09,5.7221206684902984E-5
"7703,2853",2023-04-09,6.941941250019528E-5
"7708,2853",2023-04-09,7.326698783411884E-5
"7713,2853",2023-04-09,8.356024615431513E-5
"7718,2853",2023-04-09,9.260455231633657E-5
"7723,2853",2023-04-09,1.0414262702452161E-4
"7728,2853",2023-04-09,1.2124648492011368E-4
"7733,2853",2023-04-09,1.291072152313997E-4
"7683,2858",2023-04-09,6.10554084021709E-5
"7688,2858",2023-04-09,5.3877557603590755E-5
"7693,2858",2023-04-09,5.9219743881147656E-5
"7698,2858",2023-04-09,6.317242684378225E-5
"7703,2858",2023-04-09,8.642673012066292E-5
"7708,2858",2023-04-09,8.718605635994646E-5
"7713,2858",2023-04-09,8.843254601324546E-5
"7718,2858",2023-04-09,9.63893629336466E-5
"7723,2858",2023-04-09,1.0177440494069563E-4
"7728,2858",2023-04-09,1.1793415282117584E-4
"7733,2858",2023-04-09,1.2166608639685771E-4
"7688,2863",2023-04-09,5.236638451986303E-5
"7693,2863",2023-04-09,5.797572360268489E-5
"7698,2863",2023-04-09,6.429203651249118E-5
"7703,2863",2023-04-09,8.936276394808877E-5
"7708,2863",2023-04-09,8.751635419337971E-5
"7713,2863",2023-04-09,8.492562773194156E-5
"7718,2863",2023-04-09,9.777616272772652E-5
"7723,2863",2023-04-09,1.0313198641726048E-4
"7728,2863",2023-04-09,1.1810606559222318E-4
"7733,2863",2023-04-09,1.2293108378304214E-4
"7693,2868",2023-04-09,5.342541561958798E-5
"7698,2868",2023-04-09,5.8943675073435874E-5
"7703,2868",2023-04-09,6.985899009836463E-5
"7708,2868",2023-04-09,7.70976806199693E-5
"7713,2868",2023-04-09,8.148773033650212E-5
"7718,2868",2023-04-09,1.0134835948743172E-4
"7723,2868",2023-04-09,1.0458082804918524E-4
"7728,2868",2023-04-09,1.1033448332679202E-4
"7733,2868",2023-04-09,1.1248832095206845E-4
"7693,2873",2023-04-09,5.4531005861885105E-5
"7698,2873",2023-04-09,5.708312243361256E-5
"7703,2873",2023-04-09,5.971782181925971E-5
"7708,2873",2023-04-09,6.839159674474084E-5
"7713,2873",2023-04-09,7.187631059093774E-5
"7718,2873",2023-04-09,8.373928505699574E-5
"7723,2873",2023-04-09,8.523151078449369E-5
"7728,2873",2023-04-09,8.746604266216623E-5
"7733,2873",2023-04-09,8.342096092292857E-5
"7693,2878",2023-04-09,5.641659795828665E-5
"7698,2878",2023-04-09,6.031397368249341E-5
"7703,2878",2023-04-09,6.267996671299367E-5
"7708,2878",2023-04-09,6.532055685734606E-5
"7713,2878",2023-04-09,6.659999709918806E-5
"7718,2878",2023-04-09,7.042610967095803E-5
"7723,2878",2023-04-09,6.802936641377794E-5
"7728,2878",2023-04-09,6.519567578236769E-5
"7693,2883",2023-04-09,4.7298071616180136E-5
"7698,2883",2023-04-09,5.050019282301794E-5
"7703,2883",2023-04-09,5.1772436417989466E-5
"7708,2883",2023-04-09,5.6479116613491046E-5
"7713,2883",2023-04-09,6.130080444035599E-5
"7718,2883",2023-04-09,7.198143346356544E-5
"7723,2883",2023-04-09,6.474568099216719E-5
"7703,2888",2023-04-09,4.715474096471918E-5
"7708,2888",2023-04-09,5.567950278676325E-5
"7713,2888",2023-04-09,6.25309885663843E-5
"7718,2888",2023-04-09,7.10697026895081E-5
"7723,2888",2023-04-09,6.047612295255541E-5
"7713,2843",2023-04-10,7.393443519566373E-5
"7718,2843",2023-04-10,7.66345344145717E-5
"7723,2843",2023-04-10,8.060785576259368E-5
"7708,2848",2023-04-10,6.17639477798784E-5
"7713,2848",2023-04-10,6.595501966113604E-5
"7718,2848",2023-04-10,7.222637743611232E-5
"7723,2848",2023-04-10,7.851313448266948E-5
"7728,2848",2023-04-10,9.408245932620947E-5
"7733,2848",2023-04-10,1.2608466154956477E-4
"7688,2853",2023-04-10,5.379233824459328E-5
"7693,2853",2023-04-10,6.121064052281758E-5
"7698,2853",2023-04-10,5.948912689558929E-5
"7703,2853",2023-04-10,5.8528433698464294E-5
"7708,2853",2023-04-10,6.140439094723194E-5
"7713,2853",2023-04-10,6.381697409769029E-5
"7718,2853",2023-04-10,7.158972560900663E-5
"7723,2853",2023-04-10,7.953975821837488E-5
"7728,2853",2023-04-10,9.058757105038412E-5
"7733,2853",2023-04-10,1.7210650706537287E-4
"7683,2858",2023-04-10,4.246681323405609E-5
"7688,2858",2023-04-10,4.764032841117294E-5
"7693,2858",2023-04-10,5.167687494332477E-5
"7698,2858",2023-04-10,5.964315813874137E-5
"7703,2858",2023-04-10,6.232169466689583E-5
"7708,2858",2023-04-10,7.068216664704505E-5
"7713,2858",2023-04-10,7.877874307444159E-5
"7718,2858",2023-04-10,8.867923302083823E-5
"7723,2858",2023-04-10,9.809014117801485E-5
"7728,2858",2023-04-10,1.0272523301207483E-4
"7733,2858",2023-04-10,1.4867632399266482E-4
"7688,2863",2023-04-10,4.105076817127401E-5
"7693,2863",2023-04-10,4.3315839073780916E-5
"7698,2863",2023-04-10,6.0480582709102294E-5
"7703,2863",2023-04-10,6.374270617925964E-5
"7708,2863",2023-04-10,6.91140304000005E-5
"7713,2863",2023-04-10,8.016477475103018E-5
"7718,2863",2023-04-10,8.718050097295357E-5
"7723,2863",2023-04-10,1.1126908901237791E-4
"7728,2863",2023-04-10,1.1633790540424051E-4
"7733,2863",2023-04-10,1.3509441485909157E-4
"7693,2868",2023-04-10,3.6266324687285015E-5
"7698,2868",2023-04-10,5.021758645653698E-5
"7703,2868",2023-04-10,6.41826546458829E-5
"7708,2868",2023-04-10,7.496253724466399E-5
"7713,2868",2023-04-10,7.963897953747657E-5
"7718,2868",2023-04-10,8.270111841869009E-5
"7723,2868",2023-04-10,1.0316204049651548E-4
"7728,2868",2023-04-10,1.1078818645354772E-4
"7733,2868",2023-04-10,1.2870757301648763E-4
"7693,2873",2023-04-10,3.852162818143732E-5
"7698,2873",2023-04-10,4.9579939346965765E-5
"7703,2873",2023-04-10,5.748814711800737E-5
"7708,2873",2023-04-10,5.925043595586311E-5
"7713,2873",2023-04-10,6.216422988862907E-5
"7718,2873",2023-04-10,6.876634321544955E-5
"7723,2873",2023-04-10,8.852332625923369E-5
"7728,2873",2023-04-10,9.137782445407538E-5
"7733,2873",2023-04-10,9.660288948183811E-5
"7693,2878",2023-04-10,5.503496295770569E-5
"7698,2878",2023-04-10,5.498460930755002E-5
"7703,2878",2023-04-10,5.5428535228928125E-5
"7708,2878",2023-04-10,5.868005833352003E-5
"7713,2878",2023-04-10,7.210301664504314E-5
"7718,2878",2023-04-10,7.083538258330404E-5
"7723,2878",2023-04-10,7.108013368120652E-5
"7728,2878",2023-04-10,7.524141250307974E-5
"7693,2883",2023-04-10,5.090184441796494E-5
"7698,2883",2023-04-10,4.974203094052466E-5
"7703,2883",2023-04-10,6.82803126467107E-5
"7708,2883",2023-04-10,6.049416272883984E-5
"7713,2883",2023-04-10,4.938288169300442E-5
"7718,2883",2023-04-10,5.8187260577467824E-5
"7723,2883",2023-04-10,6.317111552177269E-5
"7703,2888",2023-04-10,6.218271841111747E-5
"7708,2888",2023-04-10,5.408793313794545E-5
"7713,2888",2023-04-10,4.727437116143147E-5
"7718,2888",2023-04-10,6.118490493835406E-5
"7723,2888",2023-04-10,6.47868485310796E-5
"7713,2843",2023-04-11,7.560612578966415E-5
"7718,2843",2023-04-11,8.133514392690316E-5
"7723,2843",2023-04-11,8.325587426635585E-5
"7708,2848",2023-04-11,7.418503094128185E-5
"7713,2848",2023-04-11,7.852842898779073E-5
"7718,2848",2023-04-11,8.892466974869481E-5
"7723,2848",2023-04-11,8.495486543344686E-5
"7728,2848",2023-04-11,9.36413679397786E-5
"7733,2848",2023-04-11,1.1828458207679596E-4
"7688,2853",2023-04-11,4.4975629108382944E-5
"7693,2853",2023-04-11,4.723981215891491E-5
"7698,2853",2023-04-11,5.266576593603038E-5
"7703,2853",2023-04-11,6.59409324336395E-5
"7708,2853",2023-04-11,7.6119374666479E-5
"7713,2853",2023-04-11,8.677390854207242E-5
"7718,2853",2023-04-11,9.447532863433896E-5
"7723,2853",2023-04-11,1.032061234996774E-4
"7728,2853",2023-04-11,1.3511568253530258E-4
"7733,2853",2023-04-11,1.413663629966749E-4
"7683,2858",2023-04-11,4.583625412552851E-5
"7688,2858",2023-04-11,4.770328152428915E-5
"7693,2858",2023-04-11,4.963597122703997E-5
"7698,2858",2023-04-11,5.808520977084889E-5
"7703,2858",2023-04-11,6.534751293357055E-5
"7708,2858",2023-04-11,7.850727835651743E-5
"7713,2858",2023-04-11,9.618457774484936E-5
"7718,2858",2023-04-11,9.136919701000758E-5
"7723,2858",2023-04-11,1.1411027021679525E-4
"7728,2858",2023-04-11,1.2789574064213068E-4
"7733,2858",2023-04-11,1.5839724184374675E-4
"7688,2863",2023-04-11,4.038595740067547E-5
"7693,2863",2023-04-11,5.855492775679452E-5
"7698,2863",2023-04-11,6.642006937214195E-5
"7703,2863",2023-04-11,6.883788598323481E-5
"7708,2863",2023-04-11,7.988218505985868E-5
"7713,2863",2023-04-11,8.720033897391885E-5
"7718,2863",2023-04-11,9.885974295531817E-5
"7723,2863",2023-04-11,1.2268437678211367E-4
"7728,2863",2023-04-11,1.4516170454079182E-4
"7733,2863",2023-04-11,1.4492256996340963E-4
"7693,2868",2023-04-11,5.2759906386609865E-5
"7698,2868",2023-04-11,6.471361888528581E-5
"7703,2868",2023-04-11,6.838299419033575E-5
"7708,2868",2023-04-11,7.634212789947571E-5
"7713,2868",2023-04-11,8.608973623144126E-5
